player_id,player,squad,comp,nation_code,league_nation,position,position_role,age,min,ninety_mins_played,goals,assists,xg,xag,passes_completed,pass_completion_pct,passes_completed_per90,pabr,take_ons_attempted,take_ons_successful,take_ons_per90,shots,shots_on_target,shots_per90,tackles,tackles_per90,interceptions,interceptions_per90,aerials_won,aerials_won_per90,progressive_carries,progressive_carries_per90,touches_att_third_per90,xt_carry,sprint_count_proxy,accel_count_proxy,ddi_proxy,market_value_m,market_value_source,is_foreign
benjamin-henrichs-rb-leipzig,Benjamin Henrichs,RB Leipzig,Bundesliga,GER,GER,DF,FB,27.0,935,10.4,0,2,0.5,1.4,360,75.6,34.61538461538461,0.7559999999999999,13,9,0.8653846153846153,11,1,1.0576923076923077,32,3.0769230769230766,15,1.4423076923076923,8,0.7692307692307692,9,0.8653846153846153,14.807692307692307,0.8894230769230769,1.12,15.24,28.94,20.0,transfermarkt,0
carlos-romero-espanyol,Carlos Romero,Espanyol,La Liga,ESP,ESP,"DF,MF",FB,23.0,1051,11.7,1,1,1.1,0.9,300,69.3,25.641025641025642,0.693,17,7,0.5982905982905983,12,2,1.0256410256410258,31,2.64957264957265,8,0.6837606837606838,5,0.4273504273504274,26,2.2222222222222223,15.47008547008547,1.623931623931624,2.4,16.58,45.13,19.76,imputed,0
christian-günter-freiburg,Christian Günter,Freiburg,Bundesliga,GER,GER,DF,FB,31.0,1283,14.3,1,0,0.5,1.1,536,77.0,37.48251748251748,0.77,4,1,0.06993006993006992,12,3,0.8391608391608392,12,0.8391608391608392,7,0.4895104895104895,3,0.2097902097902098,12,0.8391608391608392,16.503496503496503,0.8916083916083917,0.86,16.92,28.6,11.38,imputed,0
christopher-operi-le-havre,Christopher Operi,Le Havre,Ligue 1,CIV,FRA,"DF,FW",FB,27.0,1169,13.0,0,2,0.3,2.2,533,71.4,41.0,0.7140000000000001,27,14,1.0769230769230769,7,1,0.5384615384615384,13,1.0,14,1.0769230769230769,11,0.8461538461538461,28,2.1538461538461537,23.23076923076923,1.4423076923076923,2.48,24.31,42.38,24.39,imputed,1
daley-blind-girona,Daley Blind,Girona,La Liga,NED,ESP,DF,FB,34.0,1176,13.1,0,1,0.2,0.7,1123,89.3,85.72519083969466,0.893,10,7,0.5343511450381679,4,2,0.3053435114503817,21,1.6030534351145038,14,1.0687022900763359,10,0.7633587786259542,35,2.67175572519084,14.50381679389313,1.583969465648855,2.83,15.84,40.69,8.3,imputed,1
daniel-muñoz-crystal-palace,Daniel Muñoz,Crystal Palace,Premier League,COL,ENG,DF,FB,28.0,1353,15.0,2,1,2.7,1.7,490,74.9,32.666666666666664,0.7490000000000001,24,8,0.5333333333333333,17,6,1.1333333333333333,56,3.7333333333333334,16,1.0666666666666667,35,2.3333333333333335,23,1.5333333333333334,18.8,1.7833333333333332,1.69,19.57,67.13,23.0,transfermarkt,1
destiny-udogie-tottenham,Destiny Udogie,Tottenham,Premier League,ITA,ENG,DF,FB,22.0,1301,14.5,0,1,0.3,1.2,675,87.1,46.55172413793103,0.871,24,10,0.6896551724137931,5,1,0.3448275862068966,44,3.0344827586206895,16,1.103448275862069,11,0.7586206896551724,36,2.4827586206896552,21.379310344827587,1.9827586206896552,2.69,22.62,68.62,22.85,imputed,1
diego-moreira-strasbourg,Diego Moreira,Strasbourg,Ligue 1,POR,FRA,"DF,MF",FB,20.0,1184,13.2,1,3,0.9,2.3,449,75.1,34.015151515151516,0.7509999999999999,48,16,1.2121212121212122,12,5,0.9090909090909092,20,1.5151515151515151,14,1.0606060606060606,15,1.1363636363636365,38,2.878787878787879,17.045454545454547,2.291666666666667,3.24,18.48,75.68,20.9,imputed,1
diego-rico-getafe,Diego Rico,Getafe,La Liga,ESP,ESP,DF,FB,31.0,1437,16.0,0,1,0.3,1.5,549,67.4,34.3125,0.674,9,4,0.25,10,3,0.625,41,2.5625,18,1.125,15,0.9375,20,1.25,17.6875,0.90625,1.32,18.31,24.12,13.56,imputed,0
dimitri-foulquier-valencia,Dimitri Foulquier,Valencia,La Liga,FRA,ESP,DF,FB,31.0,910,10.1,0,0,0.2,0.1,360,72.1,35.64356435643565,0.721,21,4,0.39603960396039606,7,1,0.6930693069306931,26,2.5742574257425743,4,0.39603960396039606,6,0.594059405940594,14,1.3861386138613863,14.950495049504951,1.113861386138614,1.5,15.64,33.76,6.78,imputed,1
dimitris-giannoulis-augsburg,Dimitris Giannoulis,Augsburg,Bundesliga,GRE,GER,DF,FB,29.0,1065,11.8,0,1,0.7,1.0,414,75.4,35.08474576271186,0.754,21,11,0.9322033898305084,8,3,0.6779661016949152,19,1.6101694915254237,18,1.5254237288135593,6,0.5084745762711864,17,1.4406779661016949,17.54237288135593,1.3347457627118644,1.72,18.26,48.22,15.31,imputed,1
diogo-dalot-manchester-utd,Diogo Dalot,Manchester Utd,Premier League,POR,ENG,DF,FB,25.0,1496,16.6,0,1,1.2,1.2,754,82.4,45.421686746987945,0.8240000000000001,19,10,0.6024096385542168,11,3,0.6626506024096385,38,2.2891566265060237,24,1.4457831325301203,17,1.0240963855421685,22,1.325301204819277,14.999999999999998,1.2048192771084336,1.51,15.66,41.57,30.54,imputed,1
dodô-fiorentina,Dodô,Fiorentina,Serie A,BRA,ITA,DF,FB,26.0,1340,14.9,0,0,0.3,1.8,619,78.3,41.54362416107382,0.7829999999999999,64,29,1.9463087248322146,11,2,0.7382550335570469,15,1.006711409395973,20,1.342281879194631,7,0.4697986577181208,74,4.966442953020134,19.731543624161073,3.221476510067114,5.55,22.21,94.36,22.06,imputed,1
emanuele-valeri-parma,Emanuele Valeri,Parma,Serie A,ITA,ITA,DF,FB,26.0,1083,12.0,1,2,0.3,1.3,322,65.8,26.833333333333332,0.6579999999999999,24,2,0.16666666666666666,10,2,0.8333333333333334,19,1.5833333333333333,13,1.0833333333333333,7,0.5833333333333334,25,2.0833333333333335,17.0,1.5,2.13,18.04,40.67,22.13,imputed,0
emerson-milan,Emerson,Milan,Serie A,BRA,ITA,DF,FB,25.0,1124,12.5,0,0,0.3,0.7,662,87.8,52.96,0.878,15,5,0.4,7,2,0.56,32,2.56,13,1.04,23,1.84,15,1.2,18.08,1.06,1.32,18.68,35.6,21.34,imputed,1
emerson-palmieri-west-ham,Emerson Palmieri,West Ham,Premier League,ITA,ENG,DF,FB,30.0,1175,13.1,1,1,1.1,1.2,509,80.2,38.85496183206107,0.802,10,4,0.3053435114503817,8,4,0.6106870229007634,38,2.900763358778626,12,0.916030534351145,6,0.4580152671755725,19,1.450381679389313,15.801526717557252,1.1641221374045803,1.54,16.53,35.95,17.75,imputed,1
emmanuel-gyasi-empoli,Emmanuel Gyasi,Empoli,Serie A,GHA,ITA,"DF,FW",FB,30.0,1515,16.8,2,0,2.2,0.2,441,78.6,26.25,0.7859999999999999,20,14,0.8333333333333333,9,4,0.5357142857142857,27,1.607142857142857,4,0.23809523809523808,18,1.0714285714285714,12,0.7142857142857143,7.976190476190476,0.7589285714285714,0.96,8.33,29.23,16.02,imputed,1
enzo-tchato-montpellier,Enzo Tchato,Montpellier,Ligue 1,CMR,FRA,DF,FB,22.0,973,10.8,0,0,0.0,0.3,403,77.4,37.31481481481481,0.774,2,1,0.09259259259259259,2,1,0.18518518518518517,21,1.9444444444444444,14,1.2962962962962963,9,0.8333333333333333,14,1.2962962962962963,13.333333333333332,0.8101851851851851,1.32,13.98,21.2,11.71,imputed,1
eray-cömert-valladolid,Eray Cömert,Valladolid,La Liga,SUI,ESP,"DF,MF",FB,26.0,1064,11.8,0,0,0.5,0.0,423,84.8,35.847457627118644,0.848,3,3,0.2542372881355932,8,0,0.6779661016949152,15,1.271186440677966,12,1.0169491525423728,15,1.271186440677966,6,0.5084745762711864,2.3728813559322033,0.5508474576271186,0.58,2.63,17.12,13.64,imputed,1
facundo-medina-lens,Facundo Medina,Lens,Ligue 1,ARG,FRA,"DF,MF",FB,25.0,1232,13.7,0,0,1.0,0.4,739,86.5,53.94160583941606,0.865,9,2,0.14598540145985403,13,2,0.9489051094890512,28,2.0437956204379564,18,1.3138686131386863,16,1.1678832116788322,28,2.0437956204379564,10.437956204379562,1.478102189781022,2.09,11.46,38.91,23.96,imputed,1
federico-dimarco-inter,Federico Dimarco,Inter,Serie A,ITA,ITA,"DF,FW",FB,27.0,1184,13.2,3,3,1.7,4.0,505,75.5,38.25757575757576,0.755,6,3,0.2272727272727273,31,11,2.3484848484848486,9,0.6818181818181819,9,0.6818181818181819,4,0.30303030303030304,21,1.590909090909091,29.6969696969697,2.253787878787879,1.66,30.49,80.83,40.03,imputed,0
felix-passlack-bochum,Felix Passlack,Bochum,Bundesliga,GER,GER,DF,FB,26.0,1226,13.6,0,2,0.4,1.6,364,65.1,26.764705882352942,0.6509999999999999,18,7,0.5147058823529412,11,2,0.8088235294117647,33,2.4264705882352944,9,0.6617647058823529,2,0.14705882352941177,30,2.2058823529411766,15.808823529411764,1.6360294117647058,2.36,16.91,48.01,22.27,imputed,0
finn-porath-holstein-kiel,Finn Porath,Holstein Kiel,Bundesliga,GER,GER,"DF,MF",FB,27.0,1046,11.6,0,2,0.5,1.5,240,64.3,20.689655172413794,0.643,16,8,0.6896551724137931,9,4,0.7758620689655172,30,2.586206896551724,11,0.9482758620689655,14,1.206896551724138,23,1.9827586206896552,12.758620689655173,1.6163793103448276,2.19,13.75,52.33,1.5,transfermarkt,0
florent-hanin-angers,Florent Hanin,Angers,Ligue 1,ALG,FRA,DF,FB,34.0,1055,11.7,0,1,0.1,1.3,508,76.4,43.41880341880342,0.764,8,4,0.3418803418803419,3,0,0.25641025641025644,28,2.393162393162393,21,1.794871794871795,8,0.6837606837606838,22,1.8803418803418805,15.811965811965813,1.1324786324786327,1.98,16.75,29.15,5.72,imputed,1
gabriel-gudmundsson-lille,Gabriel Gudmundsson,Lille,Ligue 1,SWE,FRA,DF,FB,25.0,980,10.9,0,0,0.3,0.8,422,81.6,38.715596330275226,0.816,26,11,1.0091743119266054,9,2,0.8256880733944953,20,1.8348623853211008,7,0.6422018348623852,8,0.7339449541284403,37,3.3944954128440368,18.165137614678898,2.2477064220183487,3.7,19.86,62.75,15.35,imputed,1
geoffrey-kondogbia-marseille,Geoffrey Kondogbia,Marseille,Ligue 1,CTA,FRA,"DF,MF",FB,31.0,1100,12.2,0,0,0.2,0.1,843,92.7,69.09836065573771,0.927,10,6,0.49180327868852464,3,0,0.24590163934426232,34,2.7868852459016393,11,0.9016393442622951,9,0.7377049180327869,7,0.5737704918032788,7.213114754098361,0.4508196721311476,0.72,7.5,15.08,12.74,imputed,1
giorgos-kyriakopoulos-monza,Giorgos Kyriakopoulos,Monza,Serie A,GRE,ITA,DF,FB,28.0,1530,17.0,2,3,0.4,2.1,547,72.8,32.1764705882353,0.728,30,11,0.6470588235294118,13,5,0.7647058823529411,31,1.8235294117647058,16,0.9411764705882353,12,0.7058823529411765,41,2.411764705882353,18.88235294117647,1.6911764705882353,2.61,20.09,48.18,30.51,imputed,1
giovanni-di-lorenzo-napoli,Giovanni Di Lorenzo,Napoli,Serie A,ITA,ITA,DF,FB,31.0,1530,17.0,3,1,2.3,3.4,828,82.3,48.705882352941174,0.823,18,4,0.23529411764705882,11,4,0.6470588235294118,38,2.235294117647059,17,1.0,25,1.4705882352941178,25,1.4705882352941178,17.88235294117647,1.3676470588235297,1.54,18.62,47.12,25.91,imputed,0
giuseppe-pezzella-empoli,Giuseppe Pezzella,Empoli,Serie A,ITA,ITA,"DF,FW",FB,27.0,1199,13.3,0,1,0.3,0.7,320,63.4,24.06015037593985,0.634,28,10,0.7518796992481203,7,2,0.5263157894736842,25,1.8796992481203008,5,0.37593984962406013,7,0.5263157894736842,36,2.706766917293233,16.69172932330827,1.8045112781954886,2.93,18.05,51.88,14.78,imputed,0
hans-hateboer-rennes,Hans Hateboer,Rennes,Ligue 1,NED,FRA,DF,FB,30.0,929,10.3,0,0,0.4,1.4,530,84.4,51.45631067961165,0.8440000000000001,7,4,0.3883495145631068,7,0,0.6796116504854368,19,1.8446601941747571,12,1.1650485436893203,17,1.6504854368932038,14,1.3592233009708736,13.883495145631066,1.1650485436893203,1.48,14.56,37.48,12.91,imputed,1
iglesias-getafe,Iglesias,Getafe,La Liga,ESP,ESP,DF,FB,26.0,1337,14.9,0,0,0.4,1.0,354,56.2,23.758389261744966,0.562,18,6,0.40268456375838924,9,1,0.6040268456375839,44,2.9530201342281877,29,1.9463087248322146,18,1.2080536912751678,16,1.0738255033557047,14.161073825503355,0.7885906040268456,1.19,14.7,21.41,18.12,imputed,0
jackson-tchatchoua-hellas-verona,Jackson Tchatchoua,Hellas Verona,Serie A,CMR,ITA,"DF,MF",FB,23.0,1385,15.4,1,2,0.3,1.5,423,77.5,27.467532467532468,0.775,28,12,0.7792207792207793,7,1,0.45454545454545453,26,1.6883116883116882,8,0.5194805194805194,17,1.103896103896104,46,2.987012987012987,14.545454545454545,1.9155844155844155,3.22,16.04,53.77,8.0,transfermarkt,1
jeremie-frimpong-leverkusen,Jeremie Frimpong,Leverkusen,Bundesliga,NED,GER,"DF,MF",FB,24.0,1072,11.9,2,3,1.7,2.1,304,77.7,25.546218487394956,0.777,40,12,1.0084033613445378,12,7,1.0084033613445378,15,1.2605042016806722,6,0.5042016806722689,6,0.5042016806722689,41,3.445378151260504,23.781512605042018,3.2142857142857144,3.75,25.5,117.9,31.24,imputed,1
jesús-areso-osasuna,Jesús Areso,Osasuna,La Liga,ESP,ESP,DF,FB,25.0,1504,16.7,0,1,0.1,1.5,544,69.9,32.5748502994012,0.6990000000000001,26,11,0.6586826347305389,3,0,0.17964071856287425,28,1.6766467065868265,6,0.3592814371257485,11,0.6586826347305389,54,3.2335329341317367,20.29940119760479,1.8413173652694612,3.43,21.92,46.65,22.1,imputed,0
johan-mojica-mallorca,Johan Mojica,Mallorca,La Liga,COL,ESP,DF,FB,32.0,1391,15.5,1,1,0.5,1.9,557,74.2,35.935483870967744,0.742,40,17,1.096774193548387,5,1,0.3225806451612903,18,1.1612903225806452,17,1.096774193548387,5,0.3225806451612903,23,1.4838709677419355,17.096774193548388,0.9193548387096775,1.81,17.84,26.65,11.9,imputed,1
jon-aramburu-real-sociedad,Jon Aramburu,Real Sociedad,La Liga,VEN,ESP,DF,FB,22.0,1197,13.3,0,0,0.2,0.8,595,78.5,44.73684210526316,0.785,18,5,0.37593984962406013,5,2,0.37593984962406013,54,4.060150375939849,19,1.4285714285714286,18,1.3533834586466165,17,1.2781954887218046,14.060150375939848,0.9398496240601504,1.39,14.7,28.57,5.0,transfermarkt,1
jordan-zemura-udinese,Jordan Zemura,Udinese,Serie A,ZIM,ITA,DF,FB,25.0,916,10.2,1,2,0.7,0.7,306,76.3,30.000000000000004,0.763,41,19,1.8627450980392157,7,2,0.6862745098039216,20,1.9607843137254903,13,1.2745098039215688,3,0.29411764705882354,17,1.6666666666666667,17.35294117647059,1.4215686274509804,2.23,18.19,52.55,21.76,imputed,1
josha-vagnoman-stuttgart,Josha Vagnoman,Stuttgart,Bundesliga,GER,GER,"DF,MF",FB,24.0,1091,12.1,1,0,1.0,0.8,408,81.4,33.71900826446281,0.8140000000000001,22,6,0.49586776859504134,10,3,0.8264462809917356,11,0.9090909090909092,9,0.7438016528925621,12,0.9917355371900827,13,1.0743801652892562,13.884297520661157,1.1983471074380165,1.22,14.42,44.13,18.45,imputed,0
joško-gvardiol-manchester-city,Joško Gvardiol,Manchester City,Premier League,CRO,ENG,DF,FB,22.0,1392,15.5,4,0,2.0,1.5,1068,91.5,68.90322580645162,0.915,16,7,0.45161290322580644,23,8,1.4838709677419355,27,1.7419354838709677,19,1.2258064516129032,23,1.4838709677419355,40,2.5806451612903225,27.806451612903224,2.4516129032258065,2.72,29.1,82.45,39.41,imputed,1
juan-miranda-bologna,Juan Miranda,Bologna,Serie A,ESP,ITA,DF,FB,24.0,936,10.4,0,3,0.3,2.4,577,77.6,55.480769230769226,0.7759999999999999,8,2,0.1923076923076923,11,3,1.0576923076923077,18,1.7307692307692306,13,1.25,16,1.5384615384615383,16,1.5384615384615383,23.365384615384613,1.1778846153846152,1.6,24.13,30.1,29.77,imputed,1
jules-koundé-barcelona,Jules Koundé,Barcelona,La Liga,FRA,ESP,DF,FB,26.0,1525,16.9,1,3,0.7,3.0,1013,85.7,59.94082840236687,0.857,35,15,0.8875739644970415,11,2,0.6508875739644971,42,2.4852071005917162,9,0.5325443786982249,17,1.0059171597633136,29,1.7159763313609468,22.781065088757398,1.7159763313609468,1.98,23.64,65.68,44.84,imputed,1
julian-ryerson-dortmund,Julian Ryerson,Dortmund,Bundesliga,NOR,GER,DF,FB,27.0,947,10.5,1,1,0.3,1.0,467,87.8,44.476190476190474,0.878,21,13,1.2380952380952381,7,3,0.6666666666666666,16,1.5238095238095237,12,1.1428571428571428,3,0.2857142857142857,22,2.0952380952380953,18.666666666666668,1.5714285714285716,2.47,19.71,50.67,20.42,imputed,1
jurriën-timber-arsenal,Jurriën Timber,Arsenal,Premier League,NED,ENG,DF,FB,23.0,1215,13.5,1,1,0.7,0.6,522,83.4,38.666666666666664,0.8340000000000001,26,13,0.9629629629629629,10,2,0.7407407407407407,22,1.6296296296296295,6,0.4444444444444444,8,0.5925925925925926,23,1.7037037037037037,16.74074074074074,1.7037037037037037,1.99,17.59,64.59,21.45,imputed,1
keane-lewis-potter-brentford,Keane Lewis-Potter,Brentford,Premier League,ENG,ENG,"DF,FW",FB,23.0,1289,14.3,0,1,0.9,1.1,360,79.3,25.174825174825173,0.7929999999999999,46,17,1.1888111888111887,14,7,0.979020979020979,21,1.4685314685314685,7,0.4895104895104895,8,0.5594405594405594,45,3.1468531468531467,17.202797202797203,2.4999999999999996,3.5,18.78,82.03,17.72,imputed,0
kenny-lala-brest,Kenny Lala,Brest,Ligue 1,MAD,FRA,DF,FB,33.0,1066,11.8,2,1,2.0,0.7,582,78.8,49.32203389830508,0.7879999999999999,11,7,0.5932203389830508,3,2,0.2542372881355932,33,2.796610169491525,11,0.9322033898305084,2,0.1694915254237288,23,1.9491525423728813,14.999999999999998,1.1228813559322033,2.13,15.97,28.22,10.81,imputed,1
kenny-tete-fulham,Kenny Tete,Fulham,Premier League,NED,ENG,DF,FB,29.0,1262,14.0,0,2,1.0,0.7,576,81.6,41.142857142857146,0.816,16,7,0.5,18,2,1.2857142857142858,41,2.9285714285714284,28,2.0,15,1.0714285714285714,33,2.357142857142857,16.571428571428573,1.9642857142857142,2.51,17.75,59.86,21.67,imputed,1
ki-jana-hoever-auxerre,Ki-Jana Hoever,Auxerre,Ligue 1,NED,FRA,DF,FB,22.0,947,10.5,0,1,0.1,1.0,292,67.0,27.80952380952381,0.67,13,3,0.2857142857142857,4,2,0.38095238095238093,22,2.0952380952380953,11,1.0476190476190477,14,1.3333333333333333,23,2.1904761904761907,16.571428571428573,1.4285714285714288,2.28,17.67,39.24,13.54,imputed,1
kingsley-ehizibue-udinese,Kingsley Ehizibue,Udinese,Serie A,NED,ITA,DF,FB,29.0,1384,15.4,0,1,0.4,1.3,402,73.8,26.103896103896105,0.738,16,4,0.2597402597402597,8,2,0.5194805194805194,34,2.207792207792208,12,0.7792207792207793,16,1.0389610389610389,34,2.207792207792208,15.0,1.590909090909091,2.29,16.1,47.14,15.68,imputed,1
kyle-walker-manchester-city,Kyle Walker,Manchester City,Premier League,ENG,ENG,DF,FB,34.0,919,10.2,0,0,0.1,0.4,677,87.1,66.37254901960785,0.871,6,3,0.29411764705882354,5,2,0.4901960784313726,17,1.6666666666666667,3,0.29411764705882354,9,0.8823529411764707,12,1.1764705882352942,21.862745098039216,0.8333333333333334,1.26,22.45,22.75,13.0,transfermarkt,0
kyle-walker-peters-southampton,Kyle Walker-Peters,Southampton,Premier League,ENG,ENG,DF,FB,27.0,1340,14.9,0,2,0.3,1.6,806,90.4,54.09395973154362,0.904,46,17,1.1409395973154361,9,3,0.6040268456375839,20,1.342281879194631,11,0.7382550335570469,5,0.33557046979865773,57,3.825503355704698,15.63758389261745,2.533557046979866,4.17,17.55,74.03,28.39,imputed,0
leif-davis-ipswich-town,Leif Davis,Ipswich Town,Premier League,ENG,ENG,DF,FB,24.0,1530,17.0,1,2,0.6,3.2,523,71.7,30.764705882352942,0.7170000000000001,24,9,0.5294117647058824,10,2,0.5882352941176471,25,1.4705882352941178,13,0.7647058823529411,18,1.0588235294117647,28,1.6470588235294117,18.058823529411764,1.338235294117647,1.81,18.88,43.59,15.0,transfermarkt,0
lewis-hall-newcastle-utd,Lewis Hall,Newcastle Utd,Premier League,ENG,ENG,DF,FB,20.0,1318,14.6,0,2,0.3,3.1,855,80.9,58.56164383561644,0.809,12,6,0.4109589041095891,5,0,0.3424657534246575,31,2.1232876712328768,14,0.9589041095890412,24,1.6438356164383563,27,1.8493150684931507,17.945205479452056,1.5410958904109588,1.97,18.87,53.7,23.86,imputed,0
lucas-digne-aston-villa,Lucas Digne,Aston Villa,Premier League,FRA,ENG,DF,FB,31.0,1255,13.9,0,2,0.5,3.0,518,75.7,37.26618705035971,0.757,11,5,0.3597122302158273,7,2,0.5035971223021583,33,2.3741007194244603,19,1.3669064748201438,13,0.935251798561151,12,0.8633093525179856,22.73381294964029,0.8812949640287769,0.97,23.17,32.01,12.0,transfermarkt,1
luis-pérez-valladolid,Luis Pérez,Valladolid,La Liga,ESP,ESP,DF,FB,29.0,1490,16.6,0,0,0.1,1.3,514,74.1,30.963855421686745,0.741,9,3,0.18072289156626503,3,1,0.18072289156626503,27,1.6265060240963853,20,1.2048192771084336,8,0.48192771084337344,24,1.4457831325301203,13.132530120481926,0.8734939759036143,1.5,13.86,22.41,14.97,imputed,0
malo-gusto-chelsea,Malo Gusto,Chelsea,Premier League,FRA,ENG,DF,FB,21.0,1046,11.6,0,1,1.5,0.7,630,87.0,54.310344827586206,0.87,7,2,0.1724137931034483,17,2,1.4655172413793105,31,2.6724137931034484,12,1.0344827586206897,4,0.3448275862068966,23,1.9827586206896552,21.379310344827587,2.0258620689655173,2.03,22.37,67.93,19.94,imputed,1
manu-sánchez-alavés,Manu Sánchez,Alavés,La Liga,ESP,ESP,DF,FB,24.0,1121,12.5,0,0,0.2,0.2,326,69.7,26.08,0.6970000000000001,14,3,0.24,4,0,0.32,22,1.76,13,1.04,3,0.24,24,1.92,13.68,1.1800000000000002,1.99,14.64,30.16,12.12,imputed,0
manuel-akanji-manchester-city,Manuel Akanji,Manchester City,Premier League,SUI,ENG,DF,FB,29.0,1096,12.2,0,0,0.3,0.3,920,93.8,75.40983606557377,0.938,1,1,0.0819672131147541,8,1,0.6557377049180328,13,1.0655737704918034,6,0.49180327868852464,16,1.3114754098360657,28,2.295081967213115,23.0327868852459,1.4754098360655739,2.32,24.18,36.39,45.0,transfermarkt,1
marc-cucurella-chelsea,Marc Cucurella,Chelsea,Premier League,ESP,ENG,DF,FB,26.0,1174,13.0,1,1,0.2,0.9,683,89.2,52.53846153846154,0.892,4,1,0.07692307692307693,3,1,0.23076923076923078,26,2.0,13,1.0,14,1.0769230769230769,15,1.1538461538461537,13.23076923076923,1.0576923076923077,1.18,13.81,38.38,26.09,imputed,1
marcos-llorente-atlético-madrid,Marcos Llorente,Atlético Madrid,La Liga,ESP,ESP,"DF,MF",FB,29.0,981,10.9,2,2,0.2,2.7,528,83.9,48.440366972477065,0.8390000000000001,13,5,0.4587155963302752,8,4,0.7339449541284403,26,2.385321100917431,10,0.9174311926605504,9,0.8256880733944953,36,3.3027522935779814,18.440366972477065,2.3165137614678897,3.44,20.09,67.43,25.04,imputed,0
marius-wolf-augsburg,Marius Wolf,Augsburg,Bundesliga,GER,GER,DF,FB,29.0,1010,11.2,1,1,0.5,1.8,359,66.4,32.05357142857143,0.664,19,8,0.7142857142857143,7,2,0.625,13,1.1607142857142858,10,0.8928571428571429,6,0.5357142857142857,19,1.6964285714285716,22.946428571428573,1.517857142857143,1.91,23.79,53.75,16.67,imputed,0
matteo-ruggeri-atalanta,Matteo Ruggeri,Atalanta,Serie A,ITA,ITA,DF,FB,22.0,1131,12.6,0,2,0.2,1.5,723,84.4,57.38095238095238,0.8440000000000001,6,4,0.31746031746031744,2,2,0.15873015873015872,25,1.9841269841269842,14,1.1111111111111112,15,1.1904761904761905,34,2.6984126984126986,24.523809523809526,1.6071428571428574,2.79,25.87,42.14,24.81,imputed,0
maximilian-mittelstädt-stuttgart,Maximilian Mittelstädt,Stuttgart,Bundesliga,GER,GER,DF,FB,27.0,1171,13.0,1,4,0.6,2.7,841,83.4,64.6923076923077,0.8340000000000001,14,9,0.6923076923076923,12,3,0.9230769230769231,30,2.3076923076923075,16,1.2307692307692308,10,0.7692307692307693,31,2.3846153846153846,24.53846153846154,1.7307692307692308,2.59,25.73,49.69,40.46,imputed,0
maximilian-wittek-bochum,Maximilian Wittek,Bochum,Bundesliga,GER,GER,DF,FB,29.0,1227,13.6,0,0,0.9,2.4,462,67.5,33.970588235294116,0.675,14,6,0.4411764705882353,24,4,1.7647058823529411,22,1.6176470588235294,15,1.1029411764705883,11,0.8088235294117647,17,1.25,15.147058823529413,1.2683823529411764,1.38,15.77,35.22,17.2,imputed,0
miguel-gutiérrez-girona,Miguel Gutiérrez,Girona,La Liga,ESP,ESP,"DF,MF",FB,23.0,1521,16.9,1,4,1.3,3.5,853,84.3,50.473372781065095,0.843,38,18,1.0650887573964498,19,8,1.124260355029586,27,1.5976331360946747,11,0.6508875739644971,3,0.1775147928994083,43,2.544378698224852,29.526627218934912,2.0710059171597637,2.86,30.8,66.39,43.59,imputed,0
mikael-ellertsson-venezia,Mikael Ellertsson,Venezia,Serie A,ISL,ITA,"DF,MF",FB,22.0,1042,11.6,2,1,0.9,0.6,184,71.3,15.862068965517242,0.713,24,10,0.8620689655172414,13,3,1.120689655172414,25,2.1551724137931036,8,0.6896551724137931,4,0.3448275862068966,17,1.4655172413793105,15.431034482758621,1.6379310344827587,1.72,16.16,61.21,16.84,imputed,1
milos-kerkez-bournemouth,Milos Kerkez,Bournemouth,Premier League,HUN,ENG,DF,FB,21.0,1457,16.2,1,2,0.3,2.5,528,77.2,32.592592592592595,0.772,13,7,0.4320987654320988,10,1,0.617283950617284,23,1.4197530864197532,17,1.0493827160493827,9,0.5555555555555556,41,2.5308641975308643,17.283950617283953,1.8518518518518519,2.66,18.55,56.05,23.18,imputed,1
